user_id	question	response	sequence_label
1025	How's your focus been? Any big worries today?	Focus has been sharp. Nothing really worrying me.	great
1026	How was your energy yesterday? How have you been sleeping?	My energy was good. I slept really well, actually!	great
1026	What's on your mind lately? How's your mood been?	Not too much on my mind, just planning some fun stuff for the weekend. My mood's been pretty positive.	great
1026	How have you been sleeping? Feeling overwhelmed at all?	Sleeping great! Nope, not feeling overwhelmed at all.	great
1026	Feeling overwhelmed at all? Any big worries today?	Not overwhelmed, no. Just a normal day, nothing huge worrying me.	great
1026	How's your focus been? Any big worries today?	Focus has been decent. Nothing major worrying me today.	great
1026	How's your focus been? How's your mood been?	My focus has been pretty good. Mood's stable, feeling fine.	great
1026	How was your energy yesterday? What's on your mind lately?	My energy was good yesterday. Just thinking about a project I'm working on, nothing too intense.	great
1027	How was your energy yesterday? How have you been sleeping?	Pretty good, I think. I slept really well.	great
1027	What's on your mind lately? How's your mood been?	Not too much, actually. I've been in a good mood.	great
1027	How have you been sleeping? How's your focus been?	Great, actually! I've been sleeping soundly and my focus has been pretty sharp.	great
1027	Feeling overwhelmed at all? How's your focus been?	Not really. My focus is good.	great
1027	Any big worries today? How's your mood been?	Nope! Feeling pretty good.	great
1027	Feeling overwhelmed at all? Any big worries today?	Nope. Nothing I'm too worried about right now.	great
1027	How was your energy yesterday? What's on your mind lately?	Pretty solid. Just thinking about what to make for dinner.	great
1028	How was your energy yesterday? How have you been sleeping?	My energy was pretty good, and I slept well - about 7-8 hours.	great
1028	How's your focus been? Any big worries today?	My focus has been good. No big worries today.	great
1028	Feeling overwhelmed at all? Any big worries today?	Not feeling overwhelmed. Nothing I'm too worried about.	great
1028	How was your energy yesterday? What's on your mind lately?	My energy was good. Just thinking about finishing up some projects at work lately.	great
1028	What's on your mind lately? How's your mood been?	Just trying to plan a weekend getaway. My mood's been pretty stable.	great
1028	Feeling overwhelmed at all? How's your mood been?	Not feeling overwhelmed, and my mood's been good.	great
1028	How have you been sleeping? How's your focus been?	I've been sleeping well, and my focus has been solid.	great
1029	Feeling overwhelmed at all? Any big worries today?	Nah, not really. Just the usual stuff at work, but nothing I can't handle.	great
1029	What's on your mind lately? How's your mood been?	Just been thinking about some upcoming travel plans. My mood's pretty good, looking forward to the weekend.	great
1029	How was your energy yesterday? How have you been sleeping?	Energy was good! Slept great too, about 7-8 hours.	great
1029	How's your focus been? How's your mood been?	Focus has been pretty sharp, actually. Feeling productive. Mood's been stable.	great
1029	How was your energy yesterday? What's on your mind lately?	My energy was good, went for a run. Just planning out the rest of the week, nothing major.	great
1029	How have you been sleeping? Any big worries today?	Sleeping well, no complaints there. Nope, no big worries on my mind.	great
1029	Feeling overwhelmed at all? How's your focus been?	Not overwhelmed at all, feeling pretty calm. My focus has been good, able to stay on task.	great
1030	What's on your mind lately? How's your mood been?	Not too much, just planning some fun weekend stuff. Mood's been pretty good, generally content.	great
1030	How was your energy yesterday? How have you been sleeping?	Energy was good, got a lot done. Slept great! Solid 7-8 hours.	great
1030	How's your focus been? Any big worries today?	Focus is good, no real worries today. Just the usual work stuff.	great
1030	How was your energy yesterday? What's on your mind lately?	Energy was good. Mostly been thinking about my upcoming vacation!	great
1030	How have you been sleeping? Any big worries today?	Sleeping fine, thankfully. Nothing really worrying me at the moment.	great
1030	Feeling overwhelmed at all? How's your focus been?	Not feeling overwhelmed. My focus is actually pretty good, all things considered.	great
1030	Feeling overwhelmed at all? How's your mood been?	Not feeling overwhelmed at all. My mood has been stable and positive lately.	great
1031	What's on your mind lately? How's your mood been?	Not too much, just planning some fun weekend activities. My mood's been pretty good overall.	great
1031	Feeling overwhelmed at all? How's your focus been?	Nah, feeling pretty on top of things. My focus has been good, knocking things off my to-do list.	great
1031	How have you been sleeping? How's your mood been?	Sleeping great, usually get around 7-8 hours. My mood's been stable.	great
1031	How's your focus been? Any big worries today?	Focus is decent, nothing major distracting me. Nope, no big worries today, thankfully!	great
1031	How was your energy yesterday? How have you been sleeping?	Energy was good! I slept really well, actually.	great
1031	How was your energy yesterday? What's on your mind lately?	Energy was solid, got a good workout in. Just thinking about what to make for dinner, nothing major.	great
1031	Feeling overwhelmed at all? Any big worries today?	Not overwhelmed at all. And no worries! Just a normal day.	great
1032	What's on your mind lately? How have you been sleeping?	Not much, just planning a weekend trip. Sleeping great, actually!	great
1032	How was your energy yesterday? What's on your mind lately?	Energy was good! Went for a run. Just thinking about that weekend trip, still.	great
1032	How's your focus been? Any big worries today?	Focus has been pretty sharp. Nope, no big worries today.	great
1032	How have you been sleeping? Feeling overwhelmed at all?	Sleeping well. Not feeling overwhelmed, things are pretty chill.	great
1032	How's your focus been? How's your mood been?	Focus is good. Mood's been steady and positive.	great
1032	How was your energy yesterday? Feeling overwhelmed at all?	Energy was solid. Nope, not overwhelmed. Feeling pretty balanced.	great
1032	Any big worries today? How's your mood been?	Nothing major worrying me. Mood's good, pretty content.	great
1033	Feeling overwhelmed at all? Any big worries today?	Nope, feeling pretty good today! Nothing major on my plate.	great
1033	How's your focus been? How's your mood been?	Focus has been solid, and my mood is good. No complaints!	great
1033	Any big worries today? How's your mood been?	Nah, nothing really worrying me. My mood is pretty stable, feeling good overall.	great
1033	How was your energy yesterday? Feeling overwhelmed at all?	My energy was good yesterday! And no, not feeling overwhelmed at all.	great
1033	What's on your mind lately? How have you been sleeping?	Just thinking about some upcoming vacation plans. Sleep has been great, thankfully!	great
1033	How was your energy yesterday? What's on your mind lately?	Energy was good yesterday! Just been thinking about getting some home projects done.	great
1033	How have you been sleeping? How's your focus been?	Sleeping well, thankfully. And focus has been pretty sharp.	great
